164, i recently picked up the tc electronic mojomojo overdrive at a steal of a price but i'm evaluating based on its inherent quality relative to the retail price  i own many different overdrives including light overdrives in the tubescreamer and some ones capable of getting a bit more raucous blues driver ocd joyo ultimate drive etc  to me this is closer to the tubescreamer family as it does better as a clean boost or light overdrive  actually the separate knobs for bass and treble and its darker tone remind me a bit of the digitech bad monkeybuild quality  outstanding  it has an mxr style click button press but the mechanism feels sturdy and built to last  the 9v jack is on the top out of the way of the io jacks  the battery compartment opens with a unique oversized flat screwbutton that you can easily get open with your fingers or maybe a quick turn of a screwdriver  the thing is dense and build solid as a rock  i always appreciate the extra weight with pedals because lighter ones are less crushresistant and tend to get punted around by your cables  finally the 4 knobs are built will with some force feedback and several of them are actually notched to settle into the 12 position which is a nice touchtone quality  obviously the tone quality is the most subjective part of this review  i would not be at all critical of a reviewer who gave this a 5 and absolutely loved it as several previous reviewers did  but based on the pedals i have used and my experiences with the mojomojo it feels more like a 4 to me  the tone is very warm almost to the point of being muddy  whether the mod switch is a boost or a cut the pedal is bassier in the up position  don't get me wrong i definitely appreciate the abundance of lowend frequencies but it might get some tweaking to get that high end to shine through  i could also easily see it getting lost in the mix if you play with other instruments  it does a nice job of adding a bit of gain and saturation to your tone without coloring it too much with different character  however if you'd like a similar effect with a much more expressive and brighter output try the mad professor sweet honey overdrive or its clone companion the joyo sweet baby overdriveease of useversatility  many overdrives only have the single tone control so i was excited to see controls for bass and treble  still i feel like this is a pedal that could be great with some amps and very muddy with others  i will update my review if my feelings change as i have a few different combinations i want to try out  i feel that the preferred use of this pedal is as a stacked overdrive pushing some other type of overdrive or distortion  this is much the way you would use a tubescreamer  i will say that it is one of the more tubelike overdrives i have tried  hit the notes lightly and you get a clean transparent tone  attack them harder and the higher output from the guitar will push the overdrive and cause further breakup much like a tube amp  however if your hope is simply to plug into the mojomojo into a clean amp and expect classic rock tones you may be a bit disappointed with it as a standalone overdrive pedal overall, warm tubelike overdrivebooster with voicing you may or may not like ,4
165, the adjustment screwhandle bit still works after 2 years and the base is heavy a cast metalthey look good and the paint lasts great for a performance spacenow about the title i used one i own 2 as a sledge hammer during a band bonding event the base ended up striking the concrete patio and a chunk of the base broke off not a issue with manufacturer but don't drop it too hard despite the break the stand still sits upright and i still use itnice and cheap overall, warning do not use as weapon ,4
166, it looks nice it's really really long and it's made strong but you could also use it for slicing skin and maybe a whip after throwing it into the washing machine 3x with lots of softener rubbing it with lard dirt and baby powder then soaking it over night it's finally soft and i could play naked without slicing off my head  so buy it and prepare to really abuse it for a few days to soften it up overall, wash it rub it lube it wash it soften it ,4
167, nice cushion on both sides  onstring and the back of the arm stays very firm on the arm it'll stay still even if you accidentally bump on it while playingthe 4star is just to alert that it may be a problem for people with not so strong hands like kids  as the spring is very tough overall, well built but requires some strong hands ,4
168, these cables are nicely constructed i bought them for home use only home recording or just practicingthey seem to work well so far i wouldnt gig with these on a regular basis but for home use with littleabuse they should last overall, well made cables for general use ,4
169, stripped down one of my basses at the weekend found this very useful made stripping and replacing strings really easy large enough to fit the fender tuners have 2 new sets of strings on order so fitting them won't be as daunting a task as without this item overall, well made unit ,4
170, well made capo works as designed on my acoustic easy to usel and it is nice that you can adjust the pressure on the strings just wish it had a spring so it could stay attached to the head of the guitar when not in use i am always setting it down and forgetting where i left it overall, well made ,4
171, there's no substitute for the right part these are great  i like having extras around just in case i rescue another orphaned guitar to rebuild  the springs are almost always missing cost less here than at guitar center so badabing overall, well they're springy ,4
172, i'm primarily a guitarist but i keep an inexpensive sx bass around for when i'm selfrecording and whatnot  since it isn't my primary instrument and i don't play bass live well not yet it never made sense to invest in a bass amp  i bought this to liven up the tone when recording in the hope of removing some of the sterility of a bass plugged directly into a firewire interface  it does the job; makes the sound warmer and more amplikehonestly if you've been doing some homework about this thing you should know what to think of it  behringer's build quality can be dubious sometimes but overall their stuff produces sounds that should satisfy anyone who isn't a picky audiophile  this box is no exception  i've never personally played through a sansamp but i would hazard a guess that if you know that's what you want this won't satisfy you  if you want something like a sansamp you could do a lot worse than venture the 30some bucks on this little boxto my ears it sounds quite good  get it if it fills a need for you and you're broke  knocked off a star for behringer's usual build quality although mine hasn't broken from gentle use yet overall,   nice,4
173, works well but wish it was a bit heavier and the construction was a little better made but other than that works as intended overall,   nice,4
174, hard to review picksbut these are as advertisedhavent used enough to see if images wear wellor just disappear from usebut they are what they areenjoy overall,   nice,4
175, they are comfortable to use  the planet wave logo gives me a nice grip on the pick; and i like heavy picks so the heavy option fits my preference  i've got a gig tomorrow night so we'll see how they work then overall,   nice,4
176, i retubed my carvin x60 combo with a duet of mullards and 3 of these eh preamp tubes wow  they all come to life and make the amp sizzle the price was right from amazing overall,   nice,4
177, its a one dollar pice of plastic that holds your picks it has a spring in it that pushes them up like a dispenser in a way has sticky stuff on the back so you can stick it to your guitar or case so you always have picks overall,   nice,4
178, i really like this tuner but it is kinda bulky very obvious calls a lot of attention to itself all giant and redstill i can't fault it's tuning prowess it's quick and pretty on the money it replaced my roland boss tu12hwell more handy for tuning my sweet la patrie nylon strung &34;motif&34;would buy again  but i'd really prefer a more subdued  color overall,   nice,4
179, first of all don't be oversold by the extraordinary value that some reviewers claim this fiftybuck inputting device to be  akai is considered a budgetpriced version of and a step down from sony which in the minds of some has dropped a few steps lower itself  but it's the ideal solution for many of us who may be working at a desktop computer with garageband bandinthebox finale sibelius audacity or a similar program  the last thing i would do is lug a 50pound pc or sp kurzweil model plus ac power transformer upstairs to place on an overcrowded desk even the 12pound yamaha np30 with its 76 notes is awkward to use for this purpose  make it nothing longer than a 41note keyboard but if you can get one at half the price of the emusic 41note that may be the handiest most practical device for your needssure there are alternatives  you can click at a virtual keyboard that garageband makes available for a mousebut it's slow  or you can download a virtual keyboard to your ipad or ipod for a couple of bucks but it's limited to no more than an octave and a touch screen which though superior to mouseclicking still isn't as satisfying or immediate as inputting by pressing down on actual physical keysthis cheaplymadeeven cheapbut effective akai keyboard fits the bill very nicely especially for someone who's working in congested space  it's regrettable the company refers to it as a performance keyboard  it's nothing of the sort nor should it be  that's the reason i initially went with the np30 only to find that the bipurpose instrument i had in mind was impractical for either intended usetake a look at the korg nano piano and if you're a pianist you'll immediately see the superiority of the akai  but be careful not to be lulled into purchasing the deluxe model of either the akai or the emusic or you'll be close to spending as much as you would for a keyboard that lives up to the name performance  this akai model looks and feels like a kindergartner's tendollar toy but it's the best compromise i've been able to turn up for my crowded work area overall, when tiny and cheap is better than big and expensive ,4
180, bought this for my guitar pedals and it works great and doesn't cost much  i just attached it to an existing adapter and voila overall, when you need it this comes handy ,4
181, works for my behringer xm1800s mics it came with a smaller thread adapter on it already idk what mics use that but is something to note overall,   nice,4
182, this behringer unit has all the necessary features to give you solid performance in a stompbox delay pedal  i say why pay more? overall,  nice,4
183, when i bought these i was looking for pop filters to use with a pair of condenser microphones to help keep the wind pops from ruining a recording  once these are in position they work just fine the problem is that getting them into position can be harder than it looks  the device clamps onto a microphone stand and then you adjust the goose neck to get the filter where you need it  the filter and the goose neck are fairly heavy and as such it was often a struggle to get the filter where i wanted it and to keep it thereon the plus side the device looks nice and professional and it has held up over three years of use overall, will give you better recordings but can be a pain ,4
184,pretty good I enjoyed them, nice,4
185, nice quality and love the cutter the winder is a little awkward to use i guess i need a little practice but the cutters are great overall, winder is a little tricky and takes some practice ,4
186, works with a lot of mics and with a little modding it worked with my mxl v67g; which is all i needed it for overall,  nice,4
187, a friend showed up at our monthly guitar club meeting with this and i loved having an onoff switch right at my fingertips geniusi bought 2 immediately the shorter one goes from my guitar to the pedal board and the longer one from the pedal board to the amp works like a charm and no excuse now for damaging amps or earstwo issues to consider the right angle plug was a mm or 2 short of being able to stick into my tele and my takamine it would not seat properly and would slide out i had to turn the cord around and use the right angle on the pedal board side where it worked but now the switch is &34;down there&34; i don't think planet waves is the first connector that i had a problem with that so i dont blame them but maybe stick with the straight jack if you are not sure second issue is simply that these little buttonswitches are fussy you have to make sure you have it in the right position by looking at them  feel wont do if you see the white edge they are &34;quiet&34; overall,  nice,4
188, yes if your willing to swap out strap locks with originals these work finei did have a problem with drilling new holes into my guitarsbut its explained what  size bit to use so wasnt a big problemi tried not to drill on most of my guitars  some fit without drilling some did notgood luckgood price welll made overall, work fine kinda protruding ,4
189, i like these straplocks but they were a little tight to get on a levy's strap  i did manage to get it on  however i found it was easier just to buy a strap for each guitar overall, work fine  tight fit with some straps ,4
190, i got these for noise reduction barking dogs loud trucks etc they work well for that the only drawback is that they fit very tight on my head after a time the pinch is bit much i have a small 714 hat size too however the price was great and the sound is good i'm no audiophile but do play guitar mando and dulcimer and for me these phones deliver a good well rounded soundone other thing these headphones are made for the studio not for outdoor useso if you can deal with the pinch i highly recommend these headphones for noise reduction and sound quality overall, work well but pinch ,4
192, although i never gigged with it i think this would be great for any musician who gigs with a 2x12 or a 2x10 combo amp i used this with various fender and line 6 amps and it worked great for amplifying the sound would buy again if given the circumstance overall, worked great ,4
193, i plugged in the amp and i plugged in the bass and there were no issues with the wire  this is one of those products you don't want to overly notice and in that it has done the job is is designed for overall, working cord ,4
194, it works as a pop filter should and is a huge upgrade over my makeshift panty hose pop filter what else is there to say? overall,   nice,4
195, works well for acoustics as well as electrics  i have amazon prime so i got it quick well made and folds easily overall, works as advertised at a good price ,4
196, nothing special here if you don't like doing the shoelace thing with your acoustic guitar strap and you don't want to bore a hole in the heel then this is a nice compromise there are slits on both ends of the leather which means you can reverse the button if you don't want the logo on the front of the guitar neckheadstock you could even flip it insideout and have the soft leather side exposed i subtracted a star because i think the button should be made out of metal instead of plastic overall,   nice,4
197, when you purchase this product the advertisement leads you to believe a separate power supply is required but it does come with its own power supply  there is no need to purchase a separate behringer psusbotherwise the time machine works fine as described overall,   nice,4
198, the capo looks nice and works without any problem  you can tell it is a cheaper model because the action is stiff  but the build is solid and it looks like it will last for a long time overall,   nice,4
199, i've had this for about 2 weeks now and this capo is simple and works great it feels like plastic but is made of aluminum so it holds very well if you know how much pressure to apply to the frets the capo works great though i always have to do a bit of fine tuning as was expected in the first place i love how cheap it was compared to the other capos and yes it's not made of plastic overall, works as good as any other capo for a lower price ,4
200, the one i got did not have very much of the neon yellow rubber thing on the tip of the screw i feel like if i tighten it too much i could dent my mic stand tube but i haven't dented anything yet so perhaps i'm just too skeptical in any event it seems like a better design might make it easier to get attachments tightened down and facing the right direction but everything works it's getting the job done and i haven't seen a better option all in all a pretty good device overall, works as intended ,4
201, comparisons  i have compared side by side the following pedals fulltone mini deja vibe 200 dunlop univibe discontinued stainless steel model220 dunlop rotovibe 180 voodoo labs micro vibe 150 bbe soul bender 129 as well as comparing to some different beasts in the modulation family  an mxr phase 90 mxr evh flanger boss chorus behringer vibrato and behringer time machinesummary  just the factsa great pedal and my favorite univibe of all doesn't take a lot of space up standard power supply good visibility on control knob settings does not add or subtract frequencies to the signal or add noise this is the only pedal in the univibe group i can say that about and it's why it's almost certainly going to be the one i keep might have slightly less ability to produce as thick of a univibe effect as some of the others  still need to play with it a little more overall i love this pedal at under 60 bucks only downsides i see are the led does not flash the speed rate and the speed control is top left which makes it hard to toe tweak with my right foot quality seems ok but time will tell on durabilitypros smallish form factor although slightly larger than a boss pedal doesn't take much more room than a standard pedal standard power supply 9v center negative and jack on top back for easy access  not in the way for patch cables on sides switchable between chorusunivibe and vibrato controls spaced well for handling and use knobs with high visibility marking  easy to see best pro is that it does not boost or cut volume and does not boost or cut bass mids or lows it just applies the univibe type effect as dialed in and retains the character of the guitar tone this is the only pedal i tested that i can say that about  and most of the others cost 24 times what this one cost led is red visible and not a weird bright laser to my retina the price at about 60 bucks  is a great deal quality of construction  metal case decent knobs pots and switches  no complaints so farcons led does not flash speed rate speed control would be better placed top right or bottom right for toe tweaking i have just had this a day so can't tell but might be limited in getting the deepest most lush univibe sound  not sure about that and i will update this review as i get time to test further but it sounds great to meoverall  highly recommended if you want a univibe and don't want to do a lot of comparison shopping i have done it for you some users report quality issues here  i guess time will tell on that mine works fine so far and for 60 you could buy 2 and still save money over most other options availablenotes on ***other*** pedals i compared fulltone mini deja vibe  highest quality construction as expected at 200 the large knob in the lower right corner for speed is great and allows toe tweaking  very useful on a vibe pedal my complaint is that this vibe colors my tone  it boosts the mid range tones while maintaining the crisp highs and slightly losing the bass this probably helps the sound stand out in a mix however i'd rather that my vibe not provide eq because when i switch it on or off i don't want to have to compensate at my guitar tone knobs to try to get back my sound i was able to match exactly an authentic original univibe sound with some adjusting it seems to kind of muffle the pick attack or compress it also i have a lovehate relationship with this pedal after about a week of testing it some days i hate itbut i like the build quality and the speed control i originally liked that it was one of only two pedals that didn't strip the treble off my tone  until i realized the mids were boosted the bass was cut and the pick attack was somehow tweaked mixed bag and at 200 shouldn't be mxrdunlop m68 new in 2014 at about 140 the new m68 univibe is a very good vibe pedal with much to like it is second place on my list on pure sound i might even like it slightly better than the jimi and that's saying something it's the perfect form factor shapesize with no significant coloration of the tone other than perhaps a tiny boost of treble in one mode the m68 gives the jimi a good runand if you are extremely tight on board space it might be a better choice for you they sound very similar the m68 has a wider range of adjustment on speeddepth than the jimi but i'm not sure the extra range is useful mxrjim dunlopmxr have great factory customer service if you ever have an issue they fixed one of my pedals free even though out of warranty i really do wish mxr would move their power supply jack to the rear vertical surface instead of the right side vertical surface it is often in the way of right angle plugs on all my other mxr's use of the small top left push button for switching from chorus to vibe on this pedal was the main negative issue as i'd have to leave it with the mini switch engaged and the red led burning all the time looking like it is on when i was not actually engaging the circuit with the main switch it was also a tight fit this pedal has a level knob which i'm usually a fan of but i don't see the need for it on this effect i didn't care for the white main led much and of course the power supply location the led on this does pulse the speed but was annoying due to the white led that's a subjective thing i suppose all said this is a great sounding option with that perfect mxr size so a good choice but still 2x the cost of the jimi i stuck with the jimi on form function sound and value dunlop univibe uv1  cool stainless steel construction knobs were hard to see settings placement of vintage switch on the back of the pedal was easily forgotten at worst and awkward at best non standard 18v power supply takes double slots from my power supply brick sound was very good but did also color my eq sound by boosting the bass and muffling the mids and highs slightly on the one hand this sound matched a lot of recorded univibe sounds i've heard on the other hand once you strip the treble its hard to put it back in the mix the seller had a 3 day return policy 3 days?? so i returned it and they lost the sale othewise i would still be thinking about this one i was on the fence about whether it was my winner i was able to match a true univibe sample but the treble was slightly lacking and bugged me at 220 i'd have to love it to keep it voodoo labs micro vibe  liked the form factor the simple controls high visibility knobs ability to toe tweak controls standard 9v power supply and placement of all jacks can get a very lush even excessive univibe sound except the bass is very boosted and midshighs are cut the eq effect just kills the pedal for me its going back not my pick at 150 bbe soul bender  my least favorite vibe it had extreme muffling of mids and highs heavy boost of bass in a band mix i'm pretty sure it would get totally lost at home might sound ok form factor was good controls were simple i think it pulsed the speed my recollection is it had an overly bright blue led it was the first vibe i bought and i only compared to fulltone and dunlop before returning it had some useable sounds but with the intensity above 50 had an annoying womp womp womp of a bass note that was not coming from my guitar  a weird defect in the effect sound in my opinion with intensity below 50 it was usablekind of but a tone muffler i returned this one early dunlop rotovibe , a great choice for a univibe pedal ,5
202, first off; let me start by saying i bought this guitar because it was only 100 and i was board on my deployment and wanted something to brush up on before i return homei did not expect good quality sound or comfortably from this guitari did want something cheap i could toss around and use out here in the desert without worrying about it getting beaten up or trashedwhen i unboxed this guitar i was floored the hardware is much higher quality than i had expected by far the strings it came with weren't complete crap but i swapped them out for my favorite set of strings, absolutly an amazing guitar for 100 ,5
203, i'll echo what others have said  this is a superbly built instrument for the price and i don't know how epiphone can make them to sell so inexpensively it looks feels and plays like an instrument that cost at least twice as mucha few notes  what looks in the product photos like a black finish around the edges and on the back and sides of the &34;vintage&34; model is actually a superrich deep deep mahoganymaroon color and it's unbelievably beautifulas others have said the factorysupplied strings are crap; if you judge the instrument by them you'll be disappointed include a set of aqila nylgut strings when you order this ukulele and restring it as soon as you get iti was a little surprised that the sound was quieter than my 60 kala soprano ukenormally one expects a concert ukulele to have a louder fuller sound but the les paul has a relatively small soundbox compared to an allacoustic ukulele and that probably accounts for the quieter tone i think it's a *better* tone and i'm more interested in delicacy than in loudness so i'm happy with it if i wanted stadiumfilling volume i could always plug this into a stack of marshall ampsoh i almost forgot one important note to all owners, an exceptional value and you can get rid of the pick guard ,5
204, these cables have been solid; we use them in the studio every single day and have held up so well compared to many others i've ordered for lessyes 70 on cables seems like a boring way to spend that money but don't be fooled  nothing makes you looks stupider during a recording session than a blown cable not only do these hold up and sound great i've found that when working with a complicated studio setup i'm always surprised how helpful the colorcoding actually ends up being for the price this is totally worth iti use these with the following to really color code my studio setup color windscreens b003vybnhgdefinitely worth it makes a huge difference overall, definitely worth the price helpful for complex recording setups ,5
205, to describe my impressions of the th2000s versus my wellused sennheiser hd201s i chose a few favorite reference tracks that illustrate different instrumental timbres and production values   i like to use recordings i know well so i can quickly detect varying emphasis in frequency response and clarityandres segovia  `variations on a spanish folk tune  narvaez' from `my favorite spanish encores'in my opinion one of the finest recordings of solo classical guitar i've ever heard both for the performance and the sheer beauty of sound  the distinguishing points of this opening piece are the bass notes that segovia's arrangement of the original vihuelatexture really emphasize for me there's a difference between bass presence and bass clarity i'll gladly trade less `oomph' in the gut for the kind of definition the tascam's bring out, feel and sound like the real deal ,5
206, i purchased this when it was on sale during the christmas season  i figured that for the asking price at the time i could not go wrongmy expectations were frankly low i had heard nothing but horrible things about epiphones with the main complaint being they would not stay in tune other complaints included poor overall quality and terrible playability what i received was the polar opposite  i received an instrument with a strikingly beautiful finish and one that stays in tune amazingly it was close to being in perfect tune when i unboxed iti am not wild about the strings that came stock but i am a drummer and suffer the same disappointment about heads that ship with new drums i guess guitarists expect to change strings on a new guitar the same way drummers do when it comes to heads in the near future i intend to restring the guitar withd'addario ecg25 chromes flat wound electric guitar strings light 1252 which while thick should make the instrument jazzfriendly i realize that flatwound strings will require a new setup and intonation but considering how good the guitar is and how relatively little it cost me the new strings and work will be an investmentout of the box though the action was reasonably low and the frets appeared [to my novice eyes and fingers] to be properly dressed i have already invested in a good  but not great case guardian hardshell electric guitar caseto store the guitar i also uploaded a customerprovided photo on this page that shows the case and how well the guitar fitsfor the record i use the following amp which i have also reviewed that is a perfect match to this guitar, five stars for value and playability ,5
207, summaryat 20 it is a great size and ok quality to round up a bunch of various stands you may carry to a band practice or gig other options are available slightly longer and also with a 2nd compartment inside no padding or impact resistance is provided but gets a bunch of stands in one bag with a handle also available 8 longer or with 2 chambered configuration on different modelspros  good size for speaker stands mic stands guitar stands music stands other than the top shelf and other whatnot you may want to cram in there depending on your style affordable at 20 availalbe on prime shippingcons  this model is one compartment for speaker stands you may want a 2 compartment model lack of any impact resistance  the bag has no padding at all it is just canvas it would be great if they made one of these just a little wider to be able to acco, good bag for the price here's what it holds,5
208, pros i bought this pedal primarily in place of a volume pedal or swell pedal because it does that function fairly well and a lot cheaper aside from that it also does nearly every other type of delay needed *the tapedigitalanalog switch slightly changes the sound of each delay*the trails feature can be useful for holding a sound in swell mode with high repeats when the pedal is &34;off&34; and then playing over it with notes or harmony*the time knob acts like an analog knob pitch shifting when turned after playing a note*the repeats knob can go from a little more than one repeat to self oscillation sometimes runaway depending on the delay type*the mix knob can nearly cut out the dry signal*stereo input allows for multiple instruments to play into itwhile the pedal has small problems it compensates by inexpensive fixescons, good deal good pedal comprehensive review ,5
209, pros  works really well and is easy to use the sound quality is excellent and bypass works fine too it is amazing how you can add layers upon layers without any loss of qualitycons, great pedal ,5
211, having to send the first snark sn8 back but the replacement thus far has been flawlessi made a slight adjustment to my guitar's truss rod and now the intonation is pretty spot ona couple tips to tuning a guitar  tune it like you play it if you strum & play softly then pluck & tune each string softlyhowever most people don't play softly so they make the mistake that almost everyone makes  they pluck each string and wait like 15 seconds till the ringing fades out & so they are generally tuning each string as it begins softly resonatingso in essence what happens is people are generally tuning each string flatto tune your guitar correctly you really ought to pluck each string hard like every 2 seconds and tune it that way  rather than waiting for the sound to fade out if you do it this way you might be surprised at how good it sounds when you're strumming the living daylight out of italso please check your intonation your 12th frets should be in tune same as your open strings you pluck your open string hard & tune as described above then you check intonation by pressing very lightly with just the tip of your finger and don't touch any other part of the neck on the same string but 12th fret  and both should be in tune the exact sameif they are off 12th & open then your intonation is probably in need of adjustment please don't pay someone to setup your guitar you can do it yourself so easily go on u toob and search scott grove tuning your guitar wrong and u will find a video of a guy that claims to have owned over 3000 guitars  & he spends almost an hour explaining all the details also watch his video on how to setup, love my sn8 ,5
212, the exh hot tubes compact pedal offers a very unique sound and is difficult to review from an objective standpoint  i had no knowledge of or experience with the original fullsized hot tubes pedal from the late 1970's  and frankly many of the reviews i read online about both the original and the reissue were less than flattering  i think part of that hatred comes from the fact that you have an analog pedal without actual tubes that claims both in the name of the device and in the artwork on the casing to sound like an overdriven tube amplifier  really though if you think about it doesn't every overdrive pedal including the venerable tubescreamer make that same claim?when i plugged into the hot tubes i was surprised but immediately intrigued  i actually ended up purchasing this over the excellent east river drive which was very good but also a very &34;familiar&34; sounding clone of a ts808  what the hot tubes does is anything but &34;familiar&34; from an affordable od pedalthis pedal has a significant amount of output and unlike many other overdrives it has considerable low end  in fact it likely even adds bass to your sound  there is a tone circuit bypass switch that i do not fully understand  basically with the switch off there is no tone control and they advertise this sound as &34;powerful&34; and touchresponsive since the pedal trends to the darker side of things however i actually left it in the &34;on&34; position and worked the tone from the 1200 to 130 settingsthe gain structure is as bizarre as it is unique though it actually starts to make sense if you think about how gain responds on an actual vintage tube amp  from the 7 00 on the overdrive knob the amount of gain increases exponentially  at this point the pedal behaves more like an overdrive though the gain is almost fuzzlike  some people have described it as a &34;jack white&34; type of sound but i'll really leave it to individual users to decide if they &34;like&34; it or notthere are aspects of this pedal you could be objectively critical about  first i want to make clear that this is a dark bassy pedal  in that respect it is completely different from the exh soul food and east river drive both of which have some measure of bass drop  the tone circuit only helps to open up the tone a slight bit but it could do more  i do not believe this is the type of overdrive you would stack with  it might actually benefit from a brighter overdrive stacking into it  if your rig is already on the dark or muffled side you may want to stay away from this pedal  that being said i would definitely recommend &34;try before buy&34; with this one because it is different in hardtodescribe waysfor now my rating is 5 stars  solid ehx construction very compact accessible 9v jack on the top where it i like it and a unique overdrive sound at an affordable price that doesn't sound at all like the other overdrives i have  it certainly won't be for everybody but so far i like what i hear overall, reissued vintage circuit somehow stands out as unique overdrive ,5
213, disclaimers 1 obtained free as part of amazon's vine program2 tested on 4 ukuleles and one guitarso ukulele players  yes this tuner is for youi tested this diminutive tuner on, small & accurate ,5
214, i am  primarily an acoustic guitar player who acquired my first electric just about a year ago a gibson les paul what i am finding is that the situation with electric guitar strings is very similar to that with acoustic guitars most namebrand strings are just fine but some are markedly different than others a few are actually a notchabove the others these nyxls from d'addario are definitely in that 'notch above' categoryi find them easier to play better sounding and more reliable in holding their tuning than the six or seven others i have tried i plan to stick with them  a few comments about each area playability these nyxls bend easier and take less of a toll on the tips of my fretting left hand than do most of the others of course i have callouses that have been developed over the years and feel permanent  but heavy playing can still make my fingertips sore these strings seem less 'cutting' even after a couple of hours of constant playing they also 'squeak' less when i slide up and down the necksound, the best i have ever used these really are different and better ,5
215, for those unfamiliar with vox's amplug products these things are amazing  i'm just old enough to remember some of the portable options of the 1990's and they were mostly terrible  what vox has done with these tiny headphone amplifiers which weigh virtually nothing run for 1015 hours on 2 aaa batteries and plug directly into the guitar is nothing short of amazing  they have incredible amplike tone and get as loud as you can possibly want  even through a pair of 20 sony headphones they sound amazing  the star of the collection in my opinion is the vox ac30 amplug which does a great vintage tube amp ranging from sparkling cleans to top boost overdrive  if you haven't played an amplug before the ac30 one is 3999 of the best money you'll ever spendnow getting to this specific joe satriani amplug it's impossible to talk about the tone without talking about the guitarist himself  fans of joe satriani even casual ones will recognize elements of this sound right away  satriani has a very distinctive sound which he crafted over the years using a modified boss ds1 distortion and more recently his vox satchurator distortion box  it's a thick lead tone with a nice sustain and colored with a delay effect  both of those elements are present on this signature amplug  you have a level control a gain control and a tone control  there's also three switch positions  off on and fx  the fx position engages the delay effect but the tone is otherwise the samepros first the price retails at 4999 whereas most of the other models are 3999  i believe the lead amplug is also 4999 and also has a delay feature  i think that the added delay feature and unique tone are worth the extra money but this is admittedly a sort of niche product  overall however you have several amplugs to choose from and if you choose this one 4999 is still an incredible value for the ability to play your guitar virtually anywhere and enjoy quality tone  the tone has a real sweet spot between 3 and 5 that really makes it enjoyable to play lead notes  while it isn't necessarily and ideal rhythm guitar distortion you can hit rich chords with nice sustain  i prefer the tone on the higher gain levels and you can really crank it up if you want to but it sounds great at lower volumes too  the delay is also surprisingly good  it's probably set to around the 400 milisecond gap which is pretty standard  adds a cool echo fullness to your solo progressions much like a classic satriani solo  again the overall tone is fantastic  with the amount of gain provided you can play most types of rock and dabble into metal guitar a bit though i've always thought of satch of more a technical melodic guitarist than a metal guitaristcons  in addition to the aux jack which allows you to plug in an mp3 player and jam along it is possible to use a 18 to 14 adapter and audio cable to plug this thing directly into an amp pa or anything with speakers  you might be surprised how good it soundsas an afternote i wrote most of this review playing on my jackson dr6 which has two seymour duncan humbuckers and it sounded great  i later tried it on a gibson les paul which is usually my primary guitar and despite the fact it also has two humbuckers it did not sound as good  the distortion was much more fizzy  haven't tried it with single coil pickups but i think that it would likely work well with a strattype guitar due to the overall roundness of the tonethe amplug is a great invention that allows so many players to log endless hours practicing irrespective of their budget or living situation  the satriani model brings its own special character to the series and if you like the tone as much as i do might become an instant favorite overall, thick satriani lead tones onthego ,5
216, i am suing this item on a regular basis to tune my guitar and it seems to work fine no complains overall,  nice,5
217, i just recently started up learning guitarthis tuner has already paid for itself in checking that my guitar is in tunegreat device overall,  nice,5
218, this tuner works great easy to attach turn on and adjusting the guitar to each individual string is as easy as one two three overall,  nice,5
219, this is a very quite tube and has all the gain you'd expect from a great 12ax7 tube if your looking to push a power tube into distortion this little bugger will definately do the trick overall,  nice,5
220, this little dude does a great job the clip works great on my music stand and the light itself has a bright display and a dimmer display to save batteries i highly recommend i can sit in a completely dark room and see the music fine overall, turn on your love light ,5
221, simply put this speaker turned my super champ xd into a killer 15watt amp gave the amp more lowend and made everything much clearer i would and do recommend this speaker to anyone wanting to upgrade their super champ sound and like other people have said the speaker is much louder on the same volume setting i had to turn the amp down two notches two number to have the same volume level out of the ampif my super champ was stolen i'd buy a new one and put this speaker in it wouldn't even think twice about it overall, turned my super champ xd into a new amp ,5
222, i bought a tusq nut and this tusq saddle for an aria acoustic which can be a nice sounding guitar the difference is quite noticeable and good the guitar is a modest model but it is a player with a better than a lot more expensive guitars sound i had a bone nut that cracked which is why i tried these replacements in my estimation the sound is clearer brighter and louder the price seemed high for a little chunk of plastic but the difference in sound leaves me satisfied overall, tusq saddle improved sound quality ,5
223, looks really cool and sounds great  no buzz or unwanted noise with these cables and they have a velcro strap which makes it easy to store them when you are done  i like them a lot overall,  nice,5
224, this is a great deal for two microphone stands  they are well constructed and are very flexible; can be used with an instrument or just as an ordinary microphone stand  several adjustment areas allow the perfect heightpositioning  these should last a long time as long as they're not abused overall,  nice,5
225, i didn't know when i ordered these mic stands that they were on stage stands they are fully adjustable great for angling over cymbals to record drums or for using without the boom as great stands for vocal mics excellent quality i'm very happy with this set overall, two great mic stands + one low price = great value ,5
226, these are the best acoustic money can buy in my opinion they play extremely well and last a long time there's nothing better than these strings overall, two words the best ,5
